"book","lesson","audio_1","text_4","text_2","text_3","text_1"
"2","13","2480B2L13P2S9.mp3","每五分鐘就要檢查一次郵件，一有新消息、新照片就立刻上傳。","want to check their email once every five minutes, and as they have the latest news and new photos, they post them online right away.","Měi wǔ fēnzhōng jiù yào jiǎnchá yí cì yóujiàn，yì yǒu xīn xiāoxí，xīn zhàopiàn jiù lìkè shàngchuán.","每五分鐘就要檢查一次郵件，一有新消息、新照片就立刻上傳。"
"2","13","2481B2L13P2S10.mp3","他們什麼時候都在上網，好像只有睡覺的時候，才離開網路。","They are online all the time. It seems that only when they are asleep do they get off the internet.","Tāmen shénme shíhòu dōu zài shàngwǎng，hǎoxiàng zhǐyǒu shuìjiào de shíhòu，cái líkāi wǎnglù.","他們什麼時候都在上網，好像只有睡覺的時候，才離開網路。"
"2","13","2482B2L13P2S11.mp3","在網路上花太多時間，讓很多人的生活變得不正常了。","Spending too much time online has made a lot of people's lives abnormal.","Zài wǎnglù shàng huā tài duō shíjiān，ràng hěnduō rén de shēnghuó biàn de bú zhèngcháng le.","在網路上花太多時間，讓很多人的生活變得不正常了。"
"2","13","2483B2L13P2S12.mp3","網路太方便了，","The internet is too convenient.","Wǎnglù tài fāngbiàn le，","網路太方便了，"
"2","13","2484B2L13P2S13.mp3","讓大家已經習慣透過網路跟朋友打招呼、聊天、談事情，","People have become used to greeting, chatting with, and discussing things with their friends online,","ràng dàjiā yǐjīng xíguàn tòuguò wǎnglù gēn péngyǒu dǎ zhāohū，liáotiān，tán shìqíng，","讓大家已經習慣透過網路跟朋友打招呼、聊天、談事情，"
"2","13","2485B2L13P2S14.mp3","但是不想跟人面對面地說話，人跟人的關係好像越來越遠了。","but they don't want to talk face-to-face and relationships between people seem to be getting further and further apart.","dànshì bù xiǎng gēn rén miàn duì miàn de shuōhuà，rén gēn rén de guānxì hǎoxiàng yuè lái yuè yuǎn le.","但是不想跟人面對面地說話，人跟人的關係好像越來越遠了。"
"2","13","2486B2L13P2S15.mp3","我們應該想一想，怎麼好好地利用網路，才不會影響人跟人的關係。","We should think about how we can make goog use of the internet so that it doesn't influence relationships between people.","Wǒmen yīnggāi xiǎng yì xiǎng，zěnme hǎohǎo de lìyòng wǎnglù，cái bú huì yǐngxiǎng rén gēn rén de guānxì.","我們應該想一想，怎麼好好地利用網路，才不會影響人跟人的關係。"
"2","14","2487B2L14P1S1.mp3","如玉，好久不見，跟我們一起坐吧。","Ruyu, long time no see. Go ahead and sit with us.","Rúyù，hǎojiǔ bújiàn，gēn wǒmen yìqǐ zuò ba.","如玉，好久不見，跟我們一起坐吧。"
"2","14","2488B2L14P1S2.mp3","好啊！妳們在聊什麼，聊得這麼高興？","OK. What are you chatting about so happily?","Hǎo a！ Nǐmen zài liáo shénme，liáo de zhème gāoxìng？","好啊！妳們在聊什麼，聊得這麼高興？"
"2","14","2489B2L14P1S3.mp3","這個學期結束，我就要離開台灣了，","When the semester ends, I'm leaving Taiwan.","Zhè ge xuéqí jiéshù，wǒ jiù yào líkāi Táiwān le，","這個學期結束，我就要離開台灣了，"
"2","14","2490B2L14P1S4.mp3","正在跟愛麗說我將來的計畫。","I am telling Aili my plans for the future.","zhèngzài gēn Àilì shuō wǒ jiānglái de jìhuà.","正在跟愛麗說我將來的計畫。"
"2","14","2491B2L14P1S5.mp3","時間過得好快啊！妳已經來了快一年半了。","Time passes quickly. You have already been here for almost a year and a half.","Shíjiān guò de hǎo kuài a！ Nǐ yǐjīng lái le kuài yì nián bàn le.","時間過得好快啊！妳已經來了快一年半了。"
"2","14","2492B2L14P1S6.mp3","對啊！在我回國以前，要開始找工作。","That's right. Before I go back to France, I have to start looking for work.","Duì a！ Zài wǒ huíguó yǐqián，yào kāishǐ zhǎo gōngzuò.","對啊！在我回國以前，要開始找工作。"
"2","14","2493B2L14P1S7.mp3","妳剛剛說到對一個工作有興趣，是什麼工作呢？","You just mentioned that you are interested in a job. What job is it?","Nǐ gānggāng shuō dào duì yí ge gōngzuò yǒu xìngqù，shì shénme gōngzuò ne？","妳剛剛說到對一個工作有興趣，是什麼工作呢？"
"2","14","2494B2L14P1S8.mp3","我以前念的高中正在徵求一位教中文的教師，我想試試看。","My former high school is looking for a Chinese instructor. I want to give it a try.","Wǒ yǐqián niàn de gāozhōng zhèngzài zhēngqiú yí wèi jiāo Zhōngwén de jiàoshī，wǒ xiǎng shìshìkàn.","我以前念的高中正在徵求一位教中文的教師，我想試試看。"
"2","14","2495B2L14P1S9.mp3","妳的中文學得不錯，我認為妳回去教中文應該沒問題。","Your Chinese is good. I think when you go back, you should have no problem teaching Chinese.","Nǐ de Zhōngwén xué de búcuò，wǒ rènwéi nǐ huíqù jiāo Zhōngwén yīnggāi méi wèntí.","妳的中文學得不錯，我認為妳回去教中文應該沒問題。"
"2","14","2496B2L14P1S10.mp3","真的嗎？我也希望這樣。","Really? I hope so.","Zhēnde ma？ Wǒ yě xīwàng zhèyàng.","真的嗎？我也希望這樣。"
"2","14","2497B2L14P1S11.mp3","如玉，妳也快要離開了，有什麼打算呢？","Ruyu, you are also leaving Taiwan soon. Do you have any plans?","Rúyù，nǐ yě kuài yào líkāi le，yǒu shénme dǎsuàn ne？","如玉，妳也快要離開了，有什麼打算呢？"
"2","14","2498B2L14P1S12.mp3","我得先回美國把大學念完，","I have to go back to the States to finish my college studies.","Wǒ děi xiān huí Měiguó bǎ dàxué niàn wán，","我得先回美國把大學念完，"
"2","14","2499B2L14P1S13.mp3","等我畢業了，再到香港或是上海找工作。","After I graduate, I will then look for a job in Hongkong or Shanghai.","děng wǒ bìyè le，zài dào Xiānggǎng huò shì Shànghǎi zhǎo gōngzuò.","等我畢業了，再到香港或是上海找工作。"
"2","14","2500B2L14P1S14.mp3","妳怎麼會想到上海找工作呢？","How is it that you want to work in Shanghai?","Nǐ zěnme huì xiǎngdào Shànghǎi zhǎo gōngzuò ne？","妳怎麼會想到上海找工作呢？"
"2","14","2501B2L14P1S15.mp3","我聽幾位朋友說，這幾年上海發展得很快，","I've heard friends say that Shanghai has developed rapidly in the past few years","Wǒ tīng jǐ wèi péngyǒu shuō，zhè jǐ nián Shànghǎi fāzhǎn de hěn kuài，","我聽幾位朋友說，這幾年上海發展得很快，"
"2","14","2502B2L14P1S16.mp3","連外國人都很容易找到工作。","and it's easy even for foreigners to find work there.","lián wàiguó rén dōu hěn róngyì zhǎo dào gōngzuò.","連外國人都很容易找到工作。"
"2","14","2503B2L14P1S17.mp3","如果能找到美國分公司的工作，應該不錯。","If I could find a job at a branch office of a US company, that would be great.","rúguǒ néng zhǎo dào Měiguó fèn gōngsī de gōngzuò，yīnggāi búcuò.","如果能找到美國分公司的工作，應該不錯。"
"2","14","2504B2L14P1S18.mp3","這個想法不錯，","That's not a bad idea.","Zhè ge xiǎngfǎ búcuò，","這個想法不錯，"
"2","14","2505B2L14P1S19.mp3","不但可以繼續使用中文，而且可以了解那裡跟台灣有什麼不同。","Not only can you continue to use your Chinese, you can also find out how there (Shanghai) is different form Taiwan.","búdàn kěyǐ jìxù shǐyòng Zhōngwén，érqiě kěyǐ liǎojiě nàlǐ gēn Táiwān yǒu shénme bùtóng.","不但可以繼續使用中文，而且可以了解那裡跟台灣有什麼不同。"
"2","14","2506B2L14P1S20.mp3","真希望我的計畫都能實現。","I really hope all my plans materialize.","Zhēn xīwàng wǒ de jìhuà dōu néng shíxiàn.","真希望我的計畫都能實現。"
"2","14","2507B2L14P1S21.mp3","我才認識妳們幾個月，妳們就要回國了，真捨不得妳們。","I've only known you for a few months and you now are leaving. I'm reluctant to see you go.","Wǒ cái rènshì nǐmen jǐ ge yuè，nǐmen jiù yào huíguó le，zhēn shěbùde nǐmen.","我才認識妳們幾個月，妳們就要回國了，真捨不得妳們。"
"2","14","2508B2L14P1S22.mp3","妳可以到法國來找我，我一定會好好招待妳。","You can come visit me in France. I will definitely show you around.","Nǐ kěyǐ dào Fǎguó lái zhǎo wǒ，wǒ yídìng huì hǎohǎo zhāodài nǐ.","妳可以到法國來找我，我一定會好好招待妳。"
"2","14","2509B2L14P1S23.mp3","太好了！有機會我一定去找妳。","That would be great! If I have the opportunity, I will definitely go visit you.","Tài hǎo le！ Yǒu jīhuì wǒ yídìng qù zhǎo nǐ.","太好了！有機會我一定去找妳。"
"2","14","2510B2L14P1S24.mp3","愛麗，妳還要在台灣住多久？","Aili, how long will you continue to stay in Taiwan?","Àilì，nǐ hái yào zài Táiwān zhù duōjiǔ？","愛麗，妳還要在台灣住多久？"
"2","14","2511B2L14P1S25.mp3","我覺得還得再學半年中文，然後在這裡念研究所。","I think I need another six months of Chinese. Then I will go to grad school here.","Wǒ juéde hái děi zài xué bànnián Zhōngwén，ránhòu zài zhèlǐ niàn yánjiùsuǒ.","我覺得還得再學半年中文，然後在這裡念研究所。"
"2","14","2512B2L14P1S26.mp3","我們回國以前，大家再聚一聚吧！","Before we go home to our countries, let's go ahead and get together again.","Wǒmen huíguó yǐqián，dàjiā zài jù yí jù ba！","我們回國以前，大家再聚一聚吧！"
"2","14","2513B2L14P1S27.mp3","這個建議不錯，我們就這麼決定吧！","This is a good suggestion. Then it is decided.","Zhè ge jiànyì búcuò，wǒmen jiù zhème juédìng ba！","這個建議不錯，我們就這麼決定吧！"
"2","14","2514B2L14P2S1.mp3","白如玉從高中就開始學中文，","Bai Ruyu started learning Chinese when she was in high school.","Bái Rúyù cóng gāozhōng jiù kāishǐ xué Zhōngwén，","白如玉從高中就開始學中文，"
"2","14","2515B2L14P2S2.mp3","當時她覺得中文的聲調和漢字都好難，","At the time, she thought Chinese tones and characters were both very difficult.","dāngshí tā juéde Zhōngwén de shēngdiào hàn hànzì dōu hǎo nán，","當時她覺得中文的聲調和漢字都好難，"
"2","14","2516B2L14P2S3.mp3","練習了很久，發音才越來越準，字也寫得越來越好。","She practiced a long time before her pronunciation became more and more accurate and her characters became better and better.","liànxí le hěnjiǔ，fāyīn cái yuè lái yuè zhǔn，zì yě xiě de yuè lái yuè hǎo.","練習了很久，發音才越來越準，字也寫得越來越好。"
"2","14","2517B2L14P2S4.mp3","上了大學以後，如玉念了企業管理系。","After entering college, Ruyu studied in the business management department.","Shàng le dàxué yǐhòu，Rúyù niàn le qǐyè guǎnlǐ xì.","上了大學以後，如玉念了企業管理系。"
"2","14","2518B2L14P2S5.mp3","她認為中國經濟發展得很快，懂中文對找工作會有幫助。","She believes that with China's economy developing quickly, understanding Chinese will be helpful for finding a job.","Tā rènwéi Zhōngguó jīngjì fāzhǎn de hěn kuài，dǒng Zhōngwén duì zhǎo gōngzuò huì yǒu bāngzhù.","她認為中國經濟發展得很快，懂中文對找工作會有幫助。"
"2","14","2519B2L14P2S6.mp3","她打算畢業以後找一個跟中文有關的工作，才不會把中文忘了。","She plans to find a job related to Chinese after she graduates, so she won't forget her Chinese.","Tā dǎsuàn bìyè yǐhòu zhǎo yí ge gēn Zhōngwén yǒu guān de gōngzuò，cái bú huì bǎ Zhōngwén wàng le.","她打算畢業以後找一個跟中文有關的工作，才不會把中文忘了。"
"2","14","2520B2L14P2S7.mp3","高美玲本來是學語言學的，她對語法特別有興趣，","Gao Meiling originally studied linguistics in college and was especially interested in syntax,","Gāo Měilíng běnlái shì xué yǔyán xué de，tā duì yǔfǎ tèbié yǒu xìngqù，","高美玲本來是學語言學的，她對語法特別有興趣，"
"2","14","2521B2L14P2S8.mp3","常研究中文跟法文不同的地方。","frequently studying differences between French and Chinese.","cháng yánjiù Zhōngwén gēn Fǎwén bùtóng de dìfāng.","常研究中文跟法文不同的地方。"
"2","14","2522B2L14P2S9.mp3","美玲打算學好中文以後，回國教書，","After she finishes studying Chinese, Meiling plans to return to France to teach","Měilíng dǎsuàn xuéhǎo Zhōngwén yǐhòu，huíguó jiāoshū，","美玲打算學好中文以後，回國教書，"
"2","14","2523B2L14P2S10.mp3","把自己學中文的方法和經驗教給學生，","and share with her students her experience and methods in learning Chinese.","bǎ zìjǐ xué Zhōngwén de fāngfǎ hàn jīngyàn jiāo gěi xuéshēng，","把自己學中文的方法和經驗教給學生，"
"2","14","2524B2L14P2S11.mp3","這樣學生應該能學得更順利。","That way, her students should be able to learn the language more smoothly.","zhèyàng xuéshēng yīnggāi néng xué de gèng shùnlì.","這樣學生應該能學得更順利。"
"2","14","2525B2L14P2S12.mp3","她在台灣也發現了很多有意思的文化，","She also discovered many interesting cultures in Taiwan,","Tā zài Táiwān yě fāxiàn le hěnduō yǒuyìsi de wénhuà，","她在台灣也發現了很多有意思的文化，"
"2","14","2526B2L14P2S13.mp3","所以除了教語言，她也希望順便把台灣的文化介紹給學生。","so in addition to teaching Chinese, she also hopes to introduce her students to Taiwan's culture.","suǒyǐ chú le jiāo yǔyán，tā yě xīwàng shùnbiàn bǎ Táiwān de wénhuà jièshào gěi xuéshēng.","所以除了教語言，她也希望順便把台灣的文化介紹給學生。"
"2","14","2527B2L14P2S14.mp3","林愛麗是加拿大華僑，雖然在家跟父母說中文，可是不太會寫漢字。","Lin Aili is an overseas Chinese from Canada. Although she speaks Chinese at home with her parents, she couldn't write Chinese characters well.","Lín Àilì shì Jiānádà huáqiáo，suīrán zàijiā gēn fùmǔ shuō Zhōngwén，kěshì bú tài huì xiě hànzì.","林愛麗是加拿大華僑，雖然在家跟父母說中文，可是不太會寫漢字。"
